StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RecaptchaAssessmentName,Q1.2_1,Q1.2_2,Q1.2_3,Q2.2,Q2.3,Q2.4,Q3.2,Q3.3,Q4.2,Q4.3,Q4.4,ATTENTION_1,Q4.5,Q4.6,Q5.2,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q8.2,Q8.3,Q8.4,Q8.5,Q7.1,Q9.1,Q9.2,Q10.2_First Click,Q10.2_Last Click,Q10.2_Page Submit,Q10.2_Click Count,Q10.4,Q10.5,Q10.6,Q10.7,Q10.8_First Click,Q10.8_Last Click,Q10.8_Page Submit,Q10.8_Click Count,Q10.11,Q10.12,Q10.13,Q10.14,Q11.2_First Click,Q11.2_Last Click,Q11.2_Page Submit,Q11.2_Click Count,Q11.4,Q11.5,Q11.6,Q11.7,Q11.8_First Click,Q11.8_Last Click,Q11.8_Page Submit,Q11.8_Click Count,Q11.11,Q11.12,Q11.13,Q11.14,Q12.2_First Click,Q12.2_Last Click,Q12.2_Page Submit,Q12.2_Click Count,Q12.4,Q12.5,Q12.6,Q12.7,Q12.8_First Click,Q12.8_Last Click,Q12.8_Page Submit,Q12.8_Click Count,Q12.11,Q12.12,Q12.13,Q12.14,Q13.2_First Click,Q13.2_Last Click,Q13.2_Page Submit,Q13.2_Click Count,Q13.4,Q13.5,Q13.6,Q13.7,Q13.8_First Click,Q13.8_Last Click,Q13.8_Page Submit,Q13.8_Click Count,Q13.11,Q13.12,Q13.13,Q13.14,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q14.4,Q14.5,Q14.6,Q14.7,Q14.8_First Click,Q14.8_Last Click,Q14.8_Page Submit,Q14.8_Click Count,Q14.11,Q14.12,Q14.13,Q14.14,Q15.2_First Click,Q15.2_Last Click,Q15.2_Page Submit,Q15.2_Click Count,Q15.4,Q15.5,Q15.6,Q15.7,Q15.8_First Click,Q15.8_Last Click,Q15.8_Page Submit,Q15.8_Click Count,Q15.11,Q15.12,Q15.13,Q15.14,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,ATTENTION_2,ATTENTION_3,ATTENTION_4,DeviceIdentifier,random
2021-06-16 12:37:31,2021-06-16 12:38:21,0,47.205.54.240,1,49,0,2021-06-23 12:38:21,R_vjZ6SB6xJ1PqKQx,,,,,,,anonymous,EN,0.40000000000000000000000000000000000000000000000000000,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147629
2021-06-15 12:00:49,2021-06-16 12:39:54,0,76.86.236.49,99,88745,0,2021-06-23 12:39:55,R_sKV2XMnpBnsKH6x,,,,,,,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,4,3,4,3,5,3,4,,2,2,1,2,2,1,1,17,17,18,17,17,3,,,3,4,5'9,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.129,2.287,24.9,3,4,3,5,8,0.414,56.951,61.521,5,6,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,9,,,,,361658
2021-06-16 12:36:55,2021-06-16 12:43:19,0,35.136.193.26,66,384,0,2021-06-23 12:43:20,R_1Q41azTfLMk4H1P,,,,,,,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,1,5,1,1,5,3,4,,2,2,2,2,2,1,2,18,19,18,18,19,1,,1,,3,5 feet 5 inches,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.679,0,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274379
2021-06-23 12:43:54,2021-06-23 12:50:31,0,68.33.137.47,100,397,1,2021-06-23 12:50:32,R_339Lp2JtxhSmj1D,,,,,39.6248931884766000,-75.8350982666016000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,5,2,4,2,5,3,4,,1,4,1,2,2,1,2,18,18,16,15,17,1,,2,,3,"5' 7""",142,,,,,,,,,,,,,,,,,0,0,40.193,0,4,8,4,3,0,0,86.76,0,5,6,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,5,7,"5,6",8,5,,888949
2021-06-16 12:59:26,2021-06-16 13:00:54,0,168.91.79.127,3,88,0,2021-06-23 13:00:54,R_1mOudVQ4UgroNWw,,,,,,,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692856
2021-06-23 13:01:47,2021-06-23 13:07:32,0,91.207.175.215,100,345,1,2021-06-23 13:07:33,R_2uvxAamiOMZwYE1,,,,,34.0493927001953000,-118.2660980224610000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,4,4,4,4,5,3,4,,1,2,1,2,2,1,1,19,19,19,19,19,4,,,3,4,"5'6""",150,,,,,,,,,,,,,,,,,1.4,6.6,60.8,3,4,2,4,2,0,0,98.8,0,4,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,6,6,8,5,,430968
2021-06-23 13:24:02,2021-06-23 13:24:27,0,152.86.88.32,100,25,1,2021-06-23 13:24:27,R_3fGyoRnu31V05rr,,,,,36.3125,-82.3769989013672000,anonymous,EN,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176710
2021-06-23 13:22:19,2021-06-23 13:28:35,0,136.34.37.248,100,375,1,2021-06-23 13:28:36,R_3KPmoY4G7vBLnzx,,,,,39.083099365234400,-94.585296630859400,anonymous,EN,,,1,1,1,2,1,5,2,2,5,3,4,,1,2,2,2,2,1,1,18,19,19,18,19,1,,1,,2,5 feet 8 inches,175 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.71,0,4,2,3,2,41.155,59.055,61.948,3,6,6,4,4,3,1,1,2,2,7,9,5,,262906
2021-06-23 13:20:22,2021-06-23 13:32:23,0,73.145.10.14,100,720,1,2021-06-23 13:32:23,R_2ZP4LdBCXLEOcjl,,,,,42.6678009033203000,-83.2917022705078000,anonymous,EN,1,,1,1,1,3,1,5,2,2,5,3,4,,1,2,1,1,1,1,2,19,19,19,17,18,3,,,1,3,5 feet 11 inches,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.923,0,6,3,6,2,34.345,60.832,62.568,4,7,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,5,3,6,9,5,,942206
2021-06-23 13:30:06,2021-06-23 13:35:37,0,24.184.58.144,100,331,1,2021-06-23 13:35:38,R_3EKKSn4quokgeDf,,,,,40.8220062255859000,-73.8600006103516000,anonymous,EN,1,,1,1,1,2,3,5,2,2,5,3,4,,1,2,1,2,2,1,2,18,18,18,18,18,1,,2,,3,5’0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.707,0,1,2,2,2,4.889,63.168,64.375,12,4,4,2,2,,,,,,,,,,,,,,,,,7,2,1,3,10,"5,6",,5,,971987
2021-06-23 13:32:15,2021-06-23 13:37:43,0,72.132.148.59,100,327,1,2021-06-23 13:37:43,R_3LjTLtI78i7VtED,,,,,33.9241943359375,-116.88539886474600000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,4,4,3,3,5,3,4,,1,2,1,2,2,1,2,17,18,18,17,18,1,,2,,3,5 feet 9 inches,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.06,0,5,2,6,2,0,0,65.175,0,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,5,11,6,9,5,,904362
2021-06-23 13:32:38,2021-06-23 13:42:57,0,104.129.28.50,100,618,1,2021-06-23 13:42:58,R_2QFXliT76JCsN3n,,,,,42.0048065185547000,-87.99539947509770000,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,2,1,5,1,1,5,3,4,,1,2,2,2,2,1,1,18,18,19,18,18,1,,1,,2,5 10,200,,,,,,,,,,,,,,,,,7.65,30.45,33.263,16,7,1,5,1,16.152,69.28,72.197,5,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,"1,4",3,10,6,8,5,,942790
2021-06-23 13:40:46,2021-06-23 13:46:16,0,72.249.239.49,100,329,1,2021-06-23 13:46:16,R_6hzeEXc99bT6oqB,,,,,38.1125946044922000,-108.2863006591800000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,3,3,4,5,5,3,4,,1,2,1,1,1,1,2,17,17,18,17,17,3,,,2,4,"5'4""",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.519,0,4,3,5,2,77.148,77.148,77.617,1,6,6,6,5,4,2,1,5,10,7,9,5,,891609
2021-06-23 13:39:32,2021-06-23 13:46:46,0,75.86.108.124,100,434,1,2021-06-23 13:46:46,R_1F2NSQ91AbctVNC,,,,,42.7256011962891000,-87.85880279541020000,anonymous,EN,1,,1,1,1,2,3,3,4,3,5,3,4,,1,2,1,2,2,1,2,19,19,19,19,19,1,,1,,1,76,265,1.285,1.845,32.437,2,4,3,5,2,2.919,2.919,80.88,1,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,6,11,"5,6",13,5,,762130
2021-06-23 13:39:40,2021-06-23 13:48:09,0,24.96.125.36,100,509,1,2021-06-23 13:48:10,R_29h1qgu2J9sRJct,,,,,34.709503173828100,-86.7360992431641000,anonymous,EN,1,,1,1,1,3,3,3,1,1,5,3,4,,1,2,1,2,1,2,2,18,18,16,17,18,1,,1,,1,70,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.075,0,2,2,2,1,0,0,78.843,0,3,3,2,2,7,1,1,6,7,7,9,5,,752316
2021-06-23 13:27:58,2021-06-23 13:49:14,0,73.195.109.239,100,1276,1,2021-06-23 13:49:15,R_2q43hIVQrh9Tvz7,,,,,40.856597900390600,-74.838897705078100,anonymous,EN,1,,1,1,1,2,5,5,2,2,5,3,4,,1,2,1,2,1,1,2,18,19,17,17,18,1,,2,,3,64,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,116.25,0,2,2,3,2,0,0,61.268,0,5,5,6,6,,,,,,,,,,,,,,,,,3,2,6,5,5,"5,6,7",8,5,,314533
2021-06-22 12:30:09,2021-06-23 14:06:01,0,99.77.79.194,100,92151,1,2021-06-23 14:06:01,R_28IYDOOTqhezBf2,,,,,28.7935028076172000,-81.28679656982420000,anonymous,EN,1,,1,1,1,3,4,5,2,2,5,3,4,,1,2,,,,,,,,,,,2,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470441
2021-06-23 14:02:45,2021-06-23 14:10:21,0,68.102.7.116,100,456,1,2021-06-23 14:10:21,R_8cP3n1VnYnqezFD,,,,,37.6692047119141000,-97.27539825439450000,anonymous,EN,1,,1,1,1,2,2,4,1,1,5,3,4,,1,2,2,2,2,1,2,19,19,19,19,19,3,,,1,4,"5' 11""",182,2.511,3.183,30.488,2,7,1,7,1,46.572,46.572,80.13,1,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,6,11,6,13,5,,441267
2021-06-23 13:43:48,2021-06-23 14:10:34,0,192.166.81.80,100,1606,1,2021-06-23 14:10:35,R_2fDw0GOvySWl4Mh,,,,,42.3610992431641000,-71.0518035888672000,anonymous,EN,0.1000000000000000000000000000000000000000000000000000000,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184628
2021-06-23 14:37:21,2021-06-23 14:37:32,0,47.196.106.146,100,10,1,2021-06-23 14:37:32,R_2VeHh0Bu8x19K9W,,,,,27.944793701171900,-82.24089813232420000,anonymous,EN,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334709
2021-06-23 14:51:10,2021-06-23 14:57:59,0,173.2.224.234,100,409,1,2021-06-23 14:57:59,R_2ScThxo6mL5Qncz,,,,,41.78680419921880,-73.90630340576170000,anonymous,EN,1,,1,1,1,1,5,3,4,3,5,3,4,,1,2,2,1,1,2,2,15,17,17,14,15,3,,,3,5,"5'8""",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.715,0,7,1,6,2,0,0,92.506,0,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,5,5,7,13,5,,928717
2021-06-23 14:54:39,2021-06-23 14:59:41,0,104.171.215.153,100,301,1,2021-06-23 14:59:41,R_2PcJIMZ1CArU0M2,,,,,35.29229736328130,-86.64679718017580000,anonymous,EN,1,,1,1,1,1,4,4,2,2,5,3,4,,1,2,1,2,2,1,1,15,15,16,15,15,1,,2,,3,5 feet 4 inches,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.201,0,2,1,2,2,0,0,72.255,0,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,2,11,"5,6,7",13,5,,558037
2021-06-23 14:56:10,2021-06-23 15:00:23,0,76.180.96.207,100,253,1,2021-06-23 15:00:23,R_29fXaZyXdAeKYCt,,,,,42.8444061279297000,-78.81490325927730000,anonymous,EN,1,,1,1,1,3,2,2,1,2,5,3,4,,1,2,1,2,2,1,2,19,19,19,19,19,4,,,1,3,"5' 11""",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265,19.209,21.355,3,2,2,2,2,11.29,11.29,62.352,1,3,5,6,6,,,,,,,,,,,,,,,,,4,1,1,5,6,"6,7",8,5,,605837
2021-06-23 15:01:29,2021-06-23 15:07:08,0,104.185.6.178,100,338,1,2021-06-23 15:07:09,R_3PNcDiU7jVUPP5x,,,,,40.1342926025391000,-88.2870025634766000,anonymous,EN,1,,1,1,1,3,5,1,5,5,5,3,4,,1,2,2,1,1,1,2,17,19,18,16,18,1,,2,,3,"6'2""",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.669,0,5,8,5,8,0,0,77.33,0,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,11,"5,6,7",13,5,,806632
2021-06-23 15:21:36,2021-06-23 15:28:16,0,160.3.101.140,100,400,1,2021-06-23 15:28:17,R_bQSczgKgK684BUJ,,,,,32.827301025390600,-109.6266021728520000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,2,5,1,1,5,3,4,,1,2,2,2,2,1,2,18,18,18,18,18,1,,1,,2,6’ 1”,245,0,0,26.767,0,7,1,7,1,8.553,50.88,91.772,17,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,6,7,6,13,5,,115543
2021-06-23 15:28:06,2021-06-23 15:34:42,0,107.211.48.243,100,396,1,2021-06-23 15:34:42,R_3jSY156R36kDAmy,,,,,34.1824951171875,-84.82469940185550000,anonymous,EN,1,,1,1,1,2,1,5,1,1,5,3,4,,1,2,1,1,1,1,2,19,19,19,19,19,1,,1,,1,60,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.204,23.204,24.624,1,1,1,2,2,0,0,77.258,0,3,4,7,9,5,2,1,4,11,7,8,5,,652489
2021-06-23 15:35:02,2021-06-23 15:35:11,0,184.17.84.115,100,8,1,2021-06-23 15:35:11,R_2ts8TDiAacCTzFG,,,,,41.195404052734400,-85.11769866943360000,anonymous,EN,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239394
2021-06-23 15:31:21,2021-06-23 15:37:02,0,143.55.93.115,100,340,1,2021-06-23 15:37:02,R_C1SlVivR3fuqWS5,,,,,39.9279022216797000,-120.969696044922000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,4,2,4,4,5,2,4,,1,2,2,2,2,1,2,17,17,17,17,17,1,,1,,2,5'4,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,35.94,0,2,2,3,2,0,0,66.762,0,5,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,5,6,6,,5,,304650
2021-06-23 15:37:28,2021-06-23 15:42:32,0,160.3.101.140,100,303,1,2021-06-23 15:42:32,R_2bPO1glKhJTz6cq,,,,,32.827301025390600,-109.6266021728520000,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,2,3,5,1,1,5,3,4,,1,2,2,2,2,1,2,18,19,19,18,19,1,,1,,2,5 9,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.299,19.299,21.302,1,5,2,6,2,8.108,92.364,93.465,10,5,4,6,6,,,,,,,,,,,,,,,,,5,2,1,3,6,7,8,5,,311729
2021-06-23 15:59:09,2021-06-23 16:10:36,0,70.179.79.122,100,687,1,2021-06-23 16:10:37,R_3D2A3oymI3QQNAJ,,,,,39.0175933837891000,-95.74310302734380,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,5,3,4,5,5,3,4,,1,2,2,2,1,2,1,17,18,17,16,15,3,,,2,4,5 ft 8 in,145 pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32.466,0,3,3,3,2,0,0,72.543,0,4,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,3,4,6,9,5,,794043
2021-06-23 16:24:28,2021-06-23 16:32:55,0,192.95.117.110,100,506,1,2021-06-23 16:32:56,R_3ERuSsJXNhkF9wG,,,,,33.6396942138672000,-104.3748016357420000,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,2,4,5,3,3,5,3,4,,1,2,1,2,2,1,2,17,17,17,17,17,1,,2,,3,5’5”,200,,,,,,,,,,,,,,,,,0,0,41.301,0,6,2,5,2,12.64,125.412,126.4,4,5,5,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,4,7,6,8,5,,724524
2021-06-23 16:41:54,2021-06-23 16:42:09,0,146.168.26.157,100,14,1,2021-06-23 16:42:09,R_27DWQMXZQOnYMTM,,,,,40.94000244140630,-75.82089996337890000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540195
2021-06-23 16:30:40,2021-06-23 16:48:14,0,73.99.31.83,100,1054,1,2021-06-23 16:48:15,R_wTARYvK9iQqh4Ah,,,,,36.5742034912109000,-79.44210052490230000,anonymous,EN,1,,1,1,1,2,2,2,3,3,5,3,4,,1,2,1,2,2,1,2,18,18,18,18,18,1,,1,,1,5 feet 3 inches,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.189,22.189,136.219,1,2,2,2,2,8.02,197.899,199.489,36,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,4,3,"5,6,7",9,5,,774238
2021-06-23 17:02:32,2021-06-23 17:11:25,0,73.65.221.126,100,533,1,2021-06-23 17:11:26,R_1JCTa9KudcaPBhA,,,,,40.6486968994141000,-111.96820068359400,anonymous,EN,1,,1,1,1,2,3,3,1,1,5,3,4,,1,4,2,1,2,1,2,18,19,18,16,17,1,,2,,2,"6' 3""",170,,,,,,,,,,,,,,,,,0,0,39.967,0,6,2,6,2,61.237,96.317,97.691,3,6,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,5,6,6,,5,,612549
2021-06-23 17:10:25,2021-06-23 17:20:44,0,206.255.179.107,100,619,1,2021-06-23 17:20:45,R_pc4XjRZZQvHVxCN,,,,,33.5915985107422000,-92.848297119140600,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,4,1,3,3,5,,,,,2,1,2,2,1,2,18,19,18,17,18,1,,2,,3,6 feet,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,41.282,0,3,1,3,2,0,0,103.757,0,3,3,5,5,3,1,1,4,7,"5,6,7",9,5,,173326
2021-06-23 17:42:14,2021-06-23 17:50:09,0,184.187.250.77,100,474,1,2021-06-23 17:50:09,R_1Hir5j1w4e6owLT,,,,,36.0283966064453000,-95.93060302734380,anonymous,EN,1,,1,1,1,1,5,3,2,2,5,3,4,,1,2,1,2,2,1,2,18,18,19,16,17,4,,,1,3,"6'1""",215,0,0,24.287,0,4,1,5,2,0,0,84.387,0,5,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,4,5,6,6,5,,366621
2021-06-23 18:12:10,2021-06-23 18:13:16,0,173.48.107.15,100,66,1,2021-06-23 18:13:17,R_1pmTnbUuTPu5Jwi,,,,,42.5944976806641000,-71.3571014404297000,anonymous,EN,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565420
2021-06-23 18:10:11,2021-06-23 18:16:32,0,100.6.136.218,100,380,1,2021-06-23 18:16:32,R_0quId8Utqv4Dcpb,,,,,40.37750244140630,-79.9613037109375,anonymous,EN,1,,1,1,1,2,1,5,2,1,5,3,4,,1,2,2,2,2,1,1,19,19,19,19,19,3,,,1,3,5 feet 10 inches,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.032,0,1,1,3,1,12.535,93.341,94.296,20,3,3,1,2,4,1,1,5,7,7,9,5,,895066
2021-06-23 18:07:26,2021-06-23 18:18:53,0,66.242.214.57,100,687,1,2021-06-23 18:18:54,R_2X0DhIXtSneRRqK,,,,,38.9691009521484000,-89.768402099609400,anonymous,EN,1,,1,1,1,2,4,5,4,3,5,3,4,,1,2,1,2,1,1,2,19,19,19,19,19,1,,1,,2,6 feet 4 inches,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.459,21.459,22,1,7,2,7,2,69.05,69.05,230.411,1,7,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,11,6,9,5,,577351
2021-06-23 18:11:18,2021-06-23 18:19:48,0,99.2.65.40,100,510,1,2021-06-23 18:19:49,R_2aLST1qmyXrUVQP,,,,,30.2754974365234000,-81.5814971923828000,anonymous,EN,1,,1,1,1,3,3,2,4,4,5,3,4,,1,2,2,2,2,1,1,17,18,17,17,18,1,,2,,3,5 ft 8 in,195,24.155,24.155,24.875,1,6,2,6,2,101.768,101.768,103.363,1,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,7,"5,6",13,5,,812206
2021-06-23 18:22:56,2021-06-23 18:27:13,0,97.87.36.219,100,257,1,2021-06-23 18:27:14,R_Qcged0SSWEiyMJX,,,,,36.1985015869141000,-81.1352996826172000,anonymous,EN,1,,1,1,1,2,2,4,5,5,5,3,4,,1,2,2,2,2,1,1,16,17,17,17,16,1,,1,,1,67,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.429,0,4,3,3,3,0,0,70.709,0,4,3,5,4,,,,,,,,,,,,,,,,,4,2,1,3,3,7,8,5,,752780
2021-06-23 18:24:26,2021-06-23 18:27:19,0,73.67.133.254,100,172,1,2021-06-23 18:27:20,R_1kYOhND7Q0nwsjg,,,,,45.5032958984375,-122.7743988037110000,anonymous,EN,1,,1,1,1,4,2,3,3,4,4,1,5,2,,3,2,2,2,1,2,14,14,14,14,14,3,,,2,5,59,55,,,,,,,,,,,,,,,,,0.205,0.205,21.013,1,5,1,4,1,32.119,32.119,70.366,1,5,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,6,2,4,,,,108391
